Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Emmanuel Burriss#,29,116,510,444,80,133,18,7,6,46,22,10,48,41,.300,.377,.412,.789,183,3,8,9,1,0,1,2014,AAA,WSN
A.J. Cole,22,11,11,8,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,3,0,0,1,2014,AAA,WSN
Greg Dobbs*,35,35,102,97,12,24,4,0,2,11,0,0,5,23,.247,.284,.351,.635,34,1,0,0,0,0,1,2014,AAA,WSN
Brian Goodwin*,23,81,329,274,31,60,10,4,4,32,6,4,50,95,.219,.342,.328,.670,90,6,1,4,0,0,1,2014,AAA,WSN
Matt Grace*,25,28,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,1,2014,AAA,WSN
Scott Hairston,34,3,12,10,0,1,1,0,0,1,0,0,2,4,.100,.250,.200,.450,2,1,0,0,0,0,1,2014,AAA,WSN
Taylor Hill,25,25,11,8,0,0,0,0,0,0,0,0,1,4,.000,.111,.000,.111,0,0,0,2,0,0,1,2014,AAA,WSN
Destin Hood,24,84,334,309,43,91,24,2,10,36,4,3,22,65,.294,.344,.482,.827,149,9,2,0,1,1,1,2014,AAA,WSN
Jeff Howell,31,25,87,77,6,16,5,0,0,7,0,0,7,20,.208,.274,.273,.547,21,4,0,3,0,0,0,2014,AAA,WSN
Zach Jackson*,31,26,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2014,AAA,WSN
Josh Johnson#,28,90,318,258,30,61,7,2,0,30,6,5,45,42,.236,.343,.279,.622,72,4,0,9,6,1,0,2014,AAA,WSN
Taylor Jordan,25,6,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1,2014,AAA,WSN
Jeff Kobernus,26,59,235,206,28,53,13,1,2,23,15,3,23,44,.257,.338,.359,.697,74,5,3,1,2,2,1,2014,AAA,WSN
Erik Komatsu*,26,18,63,48,7,9,1,0,1,4,1,2,13,11,.188,.365,.271,.636,13,0,1,0,1,2,1,2014,AAA,WSN
Zach Kroenke,30,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2014,AAA,WSN
Aaron Laffey*,29,26,11,8,1,0,0,0,0,1,0,0,1,5,.000,.111,.000,.111,0,0,0,2,0,0,1,2014,AAA,WSN
Brandon Laird,26,130,506,463,67,139,32,1,18,85,0,0,34,96,.300,.350,.490,.841,227,8,4,1,4,1,1,2014,AAA,WSN
Sandy Leon#,25,51,193,170,26,39,9,0,5,25,1,0,23,36,.229,.321,.371,.692,63,3,0,0,0,2,1,2014,AAA,WSN
Mitch Lively,28,9,6,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,1,1,0,1,0,0,0,2014,AAA,WSN
Jose Lozada#,28,45,130,114,14,27,2,0,1,9,3,3,12,30,.237,.313,.281,.593,32,4,1,2,1,0,0,2014,AAA,WSN
Scott McGregor,27,4,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AAA,WSN
Tyler Moore,27,84,354,302,45,80,21,0,10,44,0,2,47,77,.265,.367,.434,.801,131,3,3,0,2,0,1,2014,AAA,WSN
Sean Nicol,27,6,23,20,2,5,2,0,0,2,0,0,2,2,.250,.318,.350,.668,7,0,0,1,0,0,0,2014,AAA,WSN
Eury Perez,24,57,238,212,30,66,13,2,1,11,20,3,13,35,.311,.372,.406,.777,86,3,8,4,1,0,1,2014,AAA,WSN
Brock Peterson,30,72,301,264,37,66,11,1,6,31,0,0,29,76,.250,.332,.367,.700,97,5,5,0,3,2,1,2014,AAA,WSN
Omar Poveda,26,9,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,0,2014,AAA,WSN
Will Rhymes*,31,114,437,392,55,100,22,5,5,42,5,2,33,54,.255,.313,.375,.688,147,2,3,3,6,1,1,2014,AAA,WSN
Josh Roenicke,31,23,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,1,2014,AAA,WSN
Daniel Rosenbaum,26,4,2,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,1,0,0,0,2014,AAA,WSN
Sam Runion,25,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AAA,WSN
Nate Schierholtz*,30,4,19,19,1,3,0,0,1,4,0,0,0,6,.158,.158,.316,.474,6,0,0,0,0,0,1,2014,AAA,WSN
James Simmons,27,4,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2014,AAA,WSN
Jhonatan Solano,28,93,374,343,45,86,15,1,10,53,1,0,23,49,.251,.305,.388,.693,133,12,5,0,3,1,1,2014,AAA,WSN
Steven Souza Jr.,25,96,407,346,62,121,25,2,18,75,26,7,52,75,.350,.432,.590,1.022,204,1,3,0,6,3,1,2014,AAA,WSN
Daniel Stange,28,44,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2014,AAA,WSN
Ryan Tatusko,29,14,8,7,1,1,0,0,0,1,0,0,1,5,.143,.250,.143,.393,1,0,0,0,0,0,0,2014,AAA,WSN
Michael A. Taylor,23,12,52,44,7,10,3,1,1,3,3,1,7,14,.227,.333,.409,.742,18,0,0,1,0,0,1,2014,AAA,WSN
Blake Treinen,26,16,12,12,0,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,0,0,0,0,0,0,1,2014,AAA,WSN
Zach Walters#,24,60,261,237,38,71,18,5,15,48,0,2,20,62,.300,.358,.608,.965,144,6,2,1,1,0,1,2014,AAA,WSN
