Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Miguel Abreu,24,130,510,489,55,142,31,1,4,45,25,8,12,53,.290,.311,.382,.693,187,10,3,5,1,1,0,2009,AA,BAL
Matt Angle*,23,8,32,28,6,10,1,0,0,1,2,0,4,5,.357,.438,.393,.830,11,0,0,0,0,0,1,2009,AA,BAL
Josh Bell#,22,33,127,114,18,33,5,0,9,24,0,0,11,28,.289,.346,.570,.917,65,4,0,0,2,0,1,2009,AA,BAL
Kraig Binick,24,3,11,11,2,4,1,0,0,2,0,0,0,1,.364,.364,.455,.818,5,0,0,0,0,0,0,2009,AA,BAL
Buck Britton*,23,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,0,2009,AA,BAL
Rodolfo Cardona,22,6,16,14,2,0,0,0,0,1,0,0,1,2,.000,.063,.000,.063,0,0,0,0,1,0,0,2009,AA,BAL
Ambiorix Concepcion,27,121,470,430,46,108,27,2,8,54,15,6,35,82,.251,.309,.379,.688,163,15,2,0,3,2,0,2009,AA,BAL
Brian Conley*,23,4,9,7,1,1,0,0,0,0,0,1,2,4,.143,.333,.143,.476,1,0,0,0,0,0,0,2009,AA,BAL
Mike Costanzo*,25,60,233,204,25,41,12,1,3,29,0,2,27,58,.201,.292,.314,.606,64,8,0,0,2,3,1,2009,AA,BAL
Eric Crozier*,30,64,259,217,32,47,7,4,10,34,1,2,36,68,.217,.323,.424,.747,92,2,0,2,4,1,1,2009,AA,BAL
Adam Donachie,25,88,326,275,25,59,19,0,5,33,0,3,45,79,.215,.319,.338,.657,93,6,0,0,6,0,0,2009,AA,BAL
Melvin Dorta,27,31,128,110,20,36,8,1,1,12,4,6,13,8,.327,.392,.445,.837,49,4,0,3,2,0,1,2009,AA,BAL
Daniel Figueroa,26,78,303,238,43,76,10,3,2,24,11,4,39,52,.319,.444,.412,.856,98,2,16,8,2,0,0,2009,AA,BAL
Paco Figueroa,26,62,263,226,32,69,18,6,0,28,13,3,30,37,.305,.390,.438,.828,99,4,2,4,1,0,0,2009,AA,BAL
Jeff Fiorentino*,26,7,26,23,1,2,1,0,0,0,2,0,3,4,.087,.192,.130,.323,3,0,0,0,0,0,1,2009,AA,BAL
Pedro Florimon#,22,7,24,22,0,2,0,0,0,1,0,0,1,9,.091,.130,.091,.221,2,1,0,1,0,0,1,2009,AA,BAL
Ryan Freel,33,3,10,9,2,1,0,0,0,2,1,0,1,1,.111,.200,.111,.311,1,0,0,0,0,0,1,2009,AA,BAL
Tyler Henson,21,7,25,20,3,5,0,0,1,3,0,0,3,5,.250,.333,.400,.733,8,0,0,1,1,1,0,2009,AA,BAL
Cesar Izturis#,29,2,7,6,2,2,0,0,0,0,1,0,0,0,.333,.429,.333,.762,2,0,1,0,0,0,1,2009,AA,BAL
Dave Krynzel*,27,109,402,365,35,91,13,3,7,35,15,6,30,108,.249,.313,.359,.671,131,2,4,2,1,2,1,2009,AA,BAL
Luis Montanez,27,2,8,8,2,3,0,0,0,2,0,0,0,0,.375,.375,.375,.750,3,0,0,0,0,0,1,2009,AA,BAL
Joe Nowicki*,26,58,200,184,20,40,8,0,5,25,2,2,13,53,.217,.271,.342,.614,63,3,1,1,1,0,0,2009,AA,BAL
Brandon Pinckney,27,10,44,41,3,12,3,0,1,5,0,0,1,5,.293,.302,.439,.741,18,2,0,1,1,0,0,2009,AA,BAL
Guillermo Rodriguez,31,71,251,227,24,57,14,1,5,21,6,0,13,43,.251,.293,.388,.680,88,11,2,5,4,0,1,2009,AA,BAL
Carlos Rojas,25,24,81,74,9,12,1,0,0,1,0,1,4,11,.162,.215,.176,.391,13,5,1,2,0,0,0,2009,AA,BAL
Brandon Snyder,22,58,233,201,24,69,19,1,10,45,0,1,27,45,.343,.421,.597,1.018,120,3,2,0,3,4,1,2009,AA,BAL
Jedidiah Stephen,25,4,10,9,0,1,0,0,0,0,1,0,1,5,.111,.200,.111,.311,1,1,0,0,0,0,0,2009,AA,BAL
Steve Torrealba,31,26,87,62,6,15,2,0,3,13,0,0,21,10,.242,.425,.419,.845,26,3,1,0,3,1,1,2009,AA,BAL
Jonny Tucker,25,120,498,430,71,114,24,5,1,36,31,12,49,55,.265,.346,.351,.697,151,6,7,7,5,1,0,2009,AA,BAL
Rob Valido,24,100,362,334,36,73,10,6,3,23,7,3,15,44,.219,.255,.311,.566,104,8,3,5,5,0,0,2009,AA,BAL
Brandon Waring,23,8,29,24,4,7,3,0,1,6,0,0,3,9,.292,.414,.542,.955,13,1,2,0,0,1,0,2009,AA,BAL
Jason White*,25,28,89,77,12,15,0,1,0,3,2,0,9,32,.195,.292,.221,.513,17,1,2,0,1,0,0,2009,AA,BAL
