Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Yandy Díaz,23,132,564,476,61,150,13,5,7,55,8,7,78,65,.315,.412,.408,.819,194,15,3,3,4,0,1
Anthony Gallas,27,88,372,335,37,89,24,2,12,43,2,1,28,80,.266,.332,.457,.788,153,7,6,1,2,1,0
Erik Gonzalez,23,72,327,311,38,87,18,4,6,46,10,5,11,56,.280,.304,.421,.725,131,12,1,1,3,0,1
Todd Hankins,24,109,486,445,56,116,20,5,6,36,21,12,31,105,.261,.313,.369,.682,164,4,4,4,2,0,0
Destin Hood,25,40,154,140,20,41,11,3,3,19,4,1,10,36,.293,.344,.479,.823,67,3,2,0,2,0,1
Bobby Ison*,21,1,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,0
Chris Johnson,30,2,7,7,1,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,1,1,0,0,0,0,1
Alex Lavisky,24,29,105,90,13,15,3,0,1,8,0,0,11,21,.167,.269,.233,.503,21,2,2,1,1,0,0
Ollie Linton*,29,16,67,55,8,15,3,0,0,2,5,3,7,18,.273,.385,.327,.712,18,0,3,2,0,0,0
Jake Lowery*,24,50,199,177,17,29,9,1,3,19,1,1,19,50,.164,.242,.277,.519,49,3,0,1,2,0,0
Jeremy Lucas,24,68,269,238,25,57,11,0,2,22,0,1,23,41,.239,.306,.311,.617,74,6,1,4,3,1,0
Yhoxian Medina,25,4,13,10,2,4,1,0,0,1,0,0,2,0,.400,.462,.500,.962,5,1,0,0,1,0,0
Yonathan Mendoza#,21,19,71,57,6,16,1,0,1,6,0,0,9,6,.281,.362,.351,.713,20,0,0,2,3,0,0
Carlos Moncrief*,26,56,236,199,29,52,9,3,4,27,6,4,34,28,.261,.368,.397,.765,79,5,0,2,1,1,1
Bryson Myles,25,102,433,365,53,98,23,5,9,51,25,10,46,85,.268,.367,.433,.800,158,8,14,3,5,0,0
Tyler Naquin*,24,34,160,141,16,49,12,1,1,10,7,1,15,24,.348,.419,.468,.887,66,3,3,0,1,1,1
Ryan Ortiz,27,3,7,6,1,1,0,0,0,0,0,0,1,1,.167,.286,.167,.452,1,0,0,0,0,0,0
Nellie Rodriguez,21,25,105,93,7,11,2,0,4,14,0,0,9,37,.118,.200,.269,.469,25,5,1,0,2,0,0
Ronny Rodriguez,23,72,285,269,34,77,14,4,11,29,4,5,10,60,.286,.316,.491,.806,132,3,2,3,1,1,1
Ryan Rohlinger,31,22,86,67,6,13,3,0,1,5,0,1,17,9,.194,.360,.284,.644,19,0,1,0,1,0,1
Joe Sever,24,30,114,105,8,23,3,0,2,13,0,0,7,25,.219,.265,.305,.570,32,4,0,1,1,0,0
Jordan Smith*,24,126,536,475,57,122,24,5,5,47,18,6,52,94,.257,.333,.360,.693,171,5,4,2,3,0,0
Eric Stamets,23,33,134,117,14,23,1,1,1,12,2,0,8,14,.197,.252,.248,.500,29,2,2,3,4,0,1
Nick Swisher#,34,5,17,15,1,1,0,0,0,0,0,0,1,4,.067,.176,.067,.243,1,0,1,0,0,0,1
Justin Toole,28,59,191,178,22,42,7,1,0,23,1,1,10,31,.236,.274,.287,.560,51,7,0,1,2,0,0
Tony Wolters*,23,65,271,239,23,50,7,2,2,17,3,2,21,63,.209,.290,.280,.570,67,5,7,2,2,0,1
Bradley Zimmer*,22,49,214,187,24,41,9,1,6,24,12,2,18,54,.219,.313,.374,.687,70,4,8,0,1,0,1
