Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Cristo Arnal,21,3,10,10,0,1,1,0,0,0,0,0,0,3,.100,.100,.200,.300,2,0,0,0,0,0,0
Michael Aubrey*,25,13,59,50,15,20,5,0,5,11,0,0,6,7,.400,.492,.800,1.292,40,0,3,0,0,0,1
Mike Butia*,24,99,389,325,46,70,16,0,7,47,2,1,53,73,.215,.326,.329,.656,107,7,3,3,5,1,0
Armando Camacaro,28,28,103,90,12,21,6,0,6,19,1,0,7,19,.233,.300,.500,.800,45,2,2,3,1,0,0
Jose Constanza*,23,112,498,445,71,122,13,4,2,34,39,9,39,80,.274,.334,.335,.669,149,1,2,10,2,0,1
Chris De La Cruz#,25,63,278,242,40,77,15,0,1,26,2,3,28,28,.318,.388,.393,.781,95,4,1,5,2,0,0
Johnny Drennen*,20,131,565,496,72,126,25,2,13,77,6,6,53,104,.254,.336,.391,.727,194,12,10,2,4,0,0
Brian Finegan,25,69,272,229,36,58,16,0,1,21,8,2,33,51,.253,.362,.336,.698,77,3,7,1,2,0,0
Chris Gimenez,24,83,332,269,56,76,14,1,20,54,3,2,50,55,.283,.406,.565,.971,152,3,8,2,3,0,1
Jared Goedert,22,35,149,125,23,32,9,0,4,23,1,0,23,25,.256,.369,.424,.793,53,4,0,0,1,0,0
Jerad Head,24,83,301,252,39,67,17,3,5,32,7,3,29,56,.266,.378,.417,.795,105,5,17,2,1,1,1
Stephen Head*,23,102,447,387,73,97,29,0,13,61,5,0,40,71,.251,.336,.426,.763,165,11,13,1,6,1,0
Wes Hodges,22,104,450,393,60,113,22,3,15,71,0,0,44,90,.288,.367,.473,.840,186,7,8,0,5,0,0
Beau Mills*,20,10,48,40,7,11,6,0,1,5,0,0,4,8,.275,.375,.500,.875,20,2,3,0,1,0,0
Nathan Panther*,25,67,259,209,43,60,13,3,10,28,6,4,42,41,.287,.418,.522,.939,109,2,5,3,0,1,0
Max Ramirez,22,77,342,277,46,84,20,0,12,62,1,0,53,63,.303,.418,.505,.924,140,9,6,0,6,2,1
Dustin Realini,23,8,30,27,8,11,4,0,0,3,0,0,3,5,.407,.467,.556,1.022,15,0,0,0,0,0,0
Josh Rodriguez,22,133,568,493,84,129,20,9,20,82,21,8,68,95,.262,.351,.460,.811,227,11,2,1,4,0,1
Niuman Romero#,22,12,45,40,5,14,2,0,0,6,1,0,4,9,.350,.400,.400,.800,16,0,0,0,1,0,1
Nick Weglarz*,19,2,8,7,1,1,0,0,1,1,0,0,1,2,.143,.250,.571,.821,4,0,0,0,0,0,0
Matt Whitney,23,57,251,226,43,65,11,0,16,49,1,0,22,59,.288,.347,.549,.895,124,7,0,0,3,2,0
Chao Kuan Wu*,23,13,28,25,2,7,0,0,0,1,0,0,3,3,.280,.357,.280,.637,7,2,0,0,0,0,0
