Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Brent Mayne*,35,113,414,372,39,91,17,1,6,36,0,2,32,59,.245,.307,.344,.651,128,10,3,4,3,5,1
Ken Harvey,25,135,524,485,50,129,30,0,13,64,2,3,29,94,.266,.313,.408,.721,198,15,5,3,2,4,1
Desi Relaford#,29,141,557,500,70,127,27,5,8,59,20,4,40,70,.254,.315,.376,.691,188,10,6,8,3,1,1
Angel Berroa,25,158,635,567,92,163,28,7,17,73,21,5,29,100,.287,.338,.451,.789,256,13,18,13,8,3,1
Joe Randa,33,131,566,502,80,146,31,1,16,72,1,0,41,61,.291,.348,.452,.800,227,12,7,9,7,0,1
Raul Ibanez*,31,157,671,608,95,179,33,5,18,90,8,4,49,81,.294,.345,.454,.799,276,10,3,1,10,5,1
Carlos Beltran#,26,141,602,521,102,160,14,10,26,100,41,4,72,81,.307,.389,.522,.911,272,8,2,0,7,4,1
Aaron Guiel*,30,99,401,354,63,98,30,0,15,52,3,5,27,63,.277,.346,.489,.835,173,3,13,2,5,0,1
Mike Sweeney,29,108,463,392,62,115,18,1,16,83,3,2,64,56,.293,.391,.467,.858,183,13,2,0,5,5,1
Michael Tucker*,32,104,438,389,61,102,20,5,13,55,8,10,39,88,.262,.331,.440,.771,171,8,2,6,2,3,1
Carlos Febles,27,74,219,196,31,46,5,0,0,11,8,2,13,30,.235,.299,.260,.559,51,8,5,5,0,0,1
Mike Difelice,34,62,205,189,29,48,16,1,3,25,1,0,9,30,.254,.299,.397,.696,75,6,4,1,2,0,1
Dee Brown*,25,50,143,132,16,30,7,0,2,14,1,1,8,37,.227,.280,.326,.605,43,0,2,0,1,1,1
Mendy Lopez,29,52,100,94,13,26,5,1,3,11,2,0,4,28,.277,.306,.447,.753,42,3,0,2,0,0,1
Rondell White,31,22,85,75,13,26,6,1,4,21,0,0,6,8,.347,.400,.613,1.013,46,2,2,0,2,0,1
Julius Matos,28,28,59,57,7,15,1,0,2,7,1,0,1,12,.263,.276,.386,.662,22,2,0,1,0,0,1
Brandon Berger,28,13,38,32,3,7,0,0,0,3,0,0,5,4,.219,.324,.219,.543,7,0,0,1,0,0,1
Brent Abernathy,25,10,30,27,2,2,0,0,0,0,0,0,1,3,.074,.107,.074,.181,2,2,0,2,0,0,1
Jarrod Patterson*,29,13,25,22,3,4,0,0,0,0,0,0,3,6,.182,.280,.182,.462,4,0,0,0,0,1,1
Morgan Burkhart#,31,6,16,15,1,3,0,0,0,1,0,0,1,2,.200,.250,.200,.450,3,0,0,0,0,0,1
David DeJesus*,23,12,10,7,0,2,0,1,0,0,0,0,1,2,.286,.444,.571,1.016,4,0,1,1,0,0,1
Tom Prince,38,8,8,8,0,2,0,0,0,1,0,0,0,0,.250,.250,.250,.500,2,2,0,0,0,0,1
Rontrez Johnson,26,8,3,3,3,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,1,0,0,0,0,0,1
Travis Dawkins,24,3,3,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,0,0,0,1
