Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Nick Ammirati#,21,7,23,20,2,2,0,0,0,1,0,1,2,4,.100,.182,.100,.282,2,1,0,1,0,0,0,2013,Rookie,SEA
Noe Berroa*,19,33,139,117,18,28,3,3,0,12,5,3,15,36,.239,.341,.316,.657,37,4,4,1,2,0,0,2013,Rookie,SEA
Miguel Brito,20,30,117,111,11,30,5,0,0,8,1,0,5,31,.270,.299,.315,.614,35,2,0,0,1,0,0,2013,Rookie,SEA
Luis Caballero,20,43,180,150,29,42,5,1,0,13,5,4,21,41,.280,.382,.327,.709,49,3,5,2,2,0,0,2013,Rookie,SEA
Yordyn Calderon,19,12,42,35,3,5,1,1,0,1,0,0,6,10,.143,.286,.229,.514,8,1,1,0,0,0,0,2013,Rookie,SEA
Cavan Cohoes,20,31,102,86,7,13,1,0,0,4,6,2,14,36,.151,.270,.163,.433,14,1,0,2,0,0,0,2013,Rookie,SEA
Jordan Cowan*,18,42,167,149,26,39,7,2,0,13,3,5,15,26,.262,.331,.336,.667,50,1,1,1,1,0,0,2013,Rookie,SEA
Joe Dunigan*,27,10,30,30,6,10,1,1,4,9,0,0,0,11,.333,.333,.833,1.167,25,0,0,0,0,0,0,2013,Rookie,SEA
Lachlan Fontaine*,17,18,73,65,6,13,2,0,0,2,0,0,8,13,.200,.288,.231,.518,15,5,0,0,0,0,0,2013,Rookie,SEA
Joshua Franco,19,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,Rookie,SEA
Daniel Howell,23,6,21,17,1,3,0,0,1,2,0,0,4,5,.176,.333,.353,.686,6,0,0,0,0,0,0,2013,Rookie,SEA
Lonnie Kauppila,21,8,33,26,7,10,1,0,0,6,1,0,5,6,.385,.455,.423,.878,11,0,0,0,2,1,0,2013,Rookie,SEA
Chantz Mack*,22,13,60,46,8,14,5,1,0,11,0,3,11,16,.304,.433,.457,.890,21,1,1,0,2,0,0,2013,Rookie,SEA
Erick Mejia#,18,7,29,25,4,9,2,0,0,2,2,0,2,5,.360,.407,.440,.847,11,0,0,2,0,0,1,2013,Rookie,SEA
Raysheron Michel#,20,15,37,32,5,4,0,3,0,2,2,0,3,15,.125,.200,.313,.513,10,1,0,2,0,0,0,2013,Rookie,SEA
Jesus Montero,23,8,28,23,3,6,1,0,0,2,0,0,3,5,.261,.357,.304,.661,7,1,1,0,1,0,1,2013,Rookie,SEA
Estarlyn Morales,20,47,203,182,19,47,6,2,2,19,2,3,18,40,.258,.327,.346,.673,63,2,1,1,1,0,0,2013,Rookie,SEA
Tyler O'Neill,18,28,116,100,12,31,5,3,1,15,2,4,12,27,.310,.405,.450,.855,45,2,4,0,0,0,1,2013,Rookie,SEA
Alexy Palma,20,38,142,119,12,31,9,1,3,21,0,1,19,42,.261,.380,.429,.809,51,2,4,0,0,1,0,2013,Rookie,SEA
Georvic Perez#,18,22,69,62,3,11,1,0,0,7,0,0,5,12,.177,.246,.194,.440,12,1,1,0,1,1,0,2013,Rookie,SEA
Kyle Petty,22,22,89,83,15,29,8,1,0,13,6,0,3,23,.349,.386,.470,.856,39,1,2,1,0,0,0,2013,Rookie,SEA
Guillermo Pimentel*,20,6,20,20,1,6,2,0,0,2,0,0,0,6,.300,.300,.400,.700,8,0,0,0,0,0,0,2013,Rookie,SEA
Miguel Sanchez,21,24,99,94,7,25,6,1,0,15,1,0,4,22,.266,.293,.351,.644,33,6,0,0,1,0,0,2013,Rookie,SEA
Cory Scammell*,19,42,165,148,23,42,7,4,0,14,5,2,14,46,.284,.358,.385,.743,57,1,3,0,0,0,0,2013,Rookie,SEA
Corey Simpson,19,14,51,45,7,11,2,0,3,7,0,0,6,13,.244,.333,.489,.822,22,1,0,0,0,0,0,2013,Rookie,SEA
Jesus Sucre,25,6,20,19,1,6,1,0,0,3,0,0,1,2,.316,.350,.368,.718,7,0,0,0,0,0,1,2013,Rookie,SEA
Brett Thomas*,21,8,28,26,3,7,3,0,0,2,0,0,1,4,.269,.321,.385,.706,10,1,1,0,0,0,0,2013,Rookie,SEA
Daniel Torres,21,17,56,50,7,12,2,0,0,1,1,1,4,11,.240,.296,.280,.576,14,0,0,2,0,0,0,2013,Rookie,SEA
