Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Samuel Bautista*,20,7,25,23,3,4,2,0,0,3,0,0,1,12,.174,.200,.261,.461,6,0,0,0,1,0,0,2009,Rookie,MIA
Michael Brady,22,11,39,29,6,1,0,0,0,2,0,0,8,7,.034,.256,.034,.291,1,0,1,0,1,0,1,2009,Rookie,MIA
Harold Brantley*,21,24,48,39,8,6,1,0,0,2,8,0,5,9,.154,.261,.179,.440,7,0,1,2,1,0,0,2009,Rookie,MIA
Marquise Cooper,17,39,170,140,19,27,3,1,1,14,6,4,18,27,.193,.317,.250,.567,35,2,8,3,1,0,0,2009,Rookie,MIA
Terrence Dayleg,21,35,154,130,24,35,9,2,1,19,0,1,16,18,.269,.373,.392,.765,51,3,6,1,1,1,0,2009,Rookie,MIA
Aury Diaz,19,33,133,119,23,29,4,0,1,18,0,1,12,19,.244,.316,.303,.618,36,2,1,0,1,1,0,2009,Rookie,MIA
Chris Dunn,25,1,3,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,1,2,0,0,0,0,0,2009,Rookie,MIA
Daniel Garcia,21,10,41,36,6,8,1,1,0,2,0,0,3,8,.222,.317,.306,.623,11,2,2,0,0,0,0,2009,Rookie,MIA
Wilfredo Gimenez,18,35,122,104,17,29,7,0,1,22,1,1,14,9,.279,.358,.375,.733,39,1,0,2,2,0,0,2009,Rookie,MIA
Thomas Hickman*,21,6,24,22,5,6,2,0,1,4,0,0,1,9,.273,.333,.500,.833,11,0,1,0,0,0,0,2009,Rookie,MIA
Dallas Hord,21,3,7,5,1,1,1,0,0,0,0,0,2,0,.200,.429,.400,.829,2,0,0,0,0,0,0,2009,Rookie,MIA
Adam Kam*,17,2,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,0,0,0,0,2009,Rookie,MIA
Brent Keys*,18,50,198,163,23,47,5,0,0,19,13,4,28,20,.288,.395,.319,.714,52,2,2,3,2,0,0,2009,Rookie,MIA
Taylor Krick,21,8,30,23,6,4,1,1,0,1,0,0,5,0,.174,.345,.304,.649,7,1,1,1,0,0,0,2009,Rookie,MIA
Matt Lokken,19,16,48,38,5,9,1,0,0,3,0,0,8,9,.237,.396,.263,.659,10,2,2,0,0,0,0,2009,Rookie,MIA
Austin Markel*,22,7,22,16,5,4,1,0,0,2,2,0,5,5,.250,.455,.313,.767,5,0,1,0,0,0,0,2009,Rookie,MIA
Jobduan Morales#,18,34,133,110,14,25,5,0,0,6,0,0,18,24,.227,.333,.273,.606,30,3,1,1,3,0,0,2009,Rookie,MIA
Jose Nunez#,23,22,83,62,12,12,3,1,1,6,2,2,17,17,.194,.378,.323,.701,20,1,2,1,1,0,0,2009,Rookie,MIA
Marcell Ozuna,18,55,244,214,32,67,22,0,5,39,4,2,22,52,.313,.377,.486,.863,104,3,3,0,5,1,1,2009,Rookie,MIA
Carlos Paulino,19,3,9,9,1,3,0,0,0,3,0,0,0,1,.333,.333,.333,.667,3,0,0,0,0,0,0,2009,Rookie,MIA
Rony Peralta#,18,43,188,167,20,34,5,1,0,9,3,4,15,31,.204,.272,.246,.517,41,0,1,4,1,0,0,2009,Rookie,MIA
Noah Perio*,17,4,14,14,2,6,1,1,0,5,1,0,0,0,.429,.429,.643,1.071,9,0,0,0,0,0,0,2009,Rookie,MIA
David Peters,18,26,95,86,5,7,0,0,0,6,1,1,5,22,.081,.149,.081,.230,7,4,2,1,1,0,0,2009,Rookie,MIA
Mike Rabelo#,29,9,36,28,3,4,2,0,0,2,0,0,6,6,.143,.333,.214,.548,6,2,2,0,0,0,1,2009,Rookie,MIA
Nate Simon*,22,5,19,17,2,4,0,0,0,0,1,1,2,2,.235,.316,.235,.551,4,0,0,0,0,0,0,2009,Rookie,MIA
Chris Wade,21,1,6,5,0,1,1,0,0,0,0,0,1,1,.200,.333,.400,.733,2,0,0,0,0,0,0,2009,Rookie,MIA
Brent Weaver,24,53,208,186,32,50,9,0,3,33,4,1,16,37,.269,.341,.366,.707,68,4,5,0,1,0,0,2009,Rookie,MIA
Neil Wilson,25,7,25,24,3,7,1,0,1,5,0,0,0,5,.292,.320,.458,.778,11,1,1,0,0,0,0,2009,Rookie,MIA
