Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
David Adams,25,86,383,327,44,100,23,0,8,48,3,1,38,53,.306,.385,.450,.834,147,12,9,1,8,0,1
Abraham Almonte#,23,78,359,319,47,88,17,4,4,25,30,5,37,59,.276,.350,.392,.742,125,1,0,2,1,2,1
Zoilo Almonte#,23,106,451,419,64,116,23,1,21,70,15,4,25,103,.277,.322,.487,.808,204,11,4,0,3,2,1
Tyler Austin,20,2,8,7,2,2,0,0,0,1,0,0,1,1,.286,.375,.286,.661,2,0,0,0,0,0,1
Dan Brewer,24,27,111,104,6,23,4,0,1,8,2,1,7,25,.221,.270,.288,.559,30,6,0,0,0,0,0
Shane Brown,24,30,88,81,3,11,0,0,0,7,0,0,3,21,.136,.174,.136,.310,11,4,1,2,1,0,0
Jeff Farnham,24,30,116,99,14,19,4,0,1,6,2,0,14,26,.192,.298,.263,.561,26,5,1,2,0,0,0
Ramon Flores*,20,1,5,5,2,2,0,0,1,2,0,0,0,0,.400,.400,1.000,1.400,5,0,0,0,0,0,1
Adonis Garcia,27,28,126,118,17,34,12,0,4,14,2,1,5,18,.288,.325,.492,.817,58,1,2,0,1,0,1
Jose Gil,25,73,284,248,29,53,12,0,6,32,6,2,23,48,.214,.284,.335,.619,83,3,3,6,4,0,0
Kyle Higashioka,22,7,26,23,1,2,0,0,0,2,0,0,2,8,.087,.154,.087,.241,2,0,0,0,1,0,1
Lee Hyde,27,44,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Walter Ibarra#,24,44,166,156,17,43,15,2,1,15,2,1,5,27,.276,.307,.417,.723,65,7,2,3,0,0,0
Cody Johnson*,23,59,253,221,29,54,11,1,16,37,0,0,30,90,.244,.336,.520,.856,115,3,1,0,1,2,0
Corban Joseph*,23,23,102,86,9,27,4,0,2,6,0,0,15,13,.314,.412,.430,.842,37,0,0,0,1,0,1
Robert Lyerly*,24,5,19,17,2,3,0,0,2,3,0,0,2,7,.176,.263,.529,.793,9,1,0,0,0,0,0
Kevin Mahoney*,25,90,362,318,42,79,15,3,11,36,4,0,35,73,.248,.331,.418,.750,133,4,6,0,3,0,0
Addison Maruszak,25,117,458,416,53,115,25,1,16,59,5,3,34,78,.276,.330,.457,.787,190,12,2,1,5,0,0
Neil Medchill*,25,17,62,58,6,16,3,0,5,11,0,0,3,25,.276,.323,.586,.909,34,1,1,0,0,0,0
Melky Mesa,25,88,369,332,60,92,18,1,14,46,17,3,29,75,.277,.344,.464,.808,154,7,6,0,2,1,1
Gustavo Molina,30,6,24,23,5,7,1,0,2,6,0,0,1,2,.304,.333,.609,.942,14,2,0,0,0,0,1
Yadil Mujica*,27,56,204,187,19,43,5,1,1,12,1,7,15,26,.230,.291,.283,.574,53,7,1,1,0,0,0
John Ryan Murphy,21,43,170,147,23,34,12,1,4,16,0,0,16,32,.231,.306,.408,.714,60,1,2,0,5,0,1
Luke Murton,26,126,526,466,58,116,21,2,25,68,0,3,44,120,.249,.327,.464,.791,216,14,12,0,4,2,0
Ronnier Mustelier,27,25,114,102,17,36,6,2,5,20,3,4,9,19,.353,.412,.598,1.010,61,1,2,0,1,0,0
Jose Pirela,22,82,358,317,55,93,19,3,8,33,9,3,26,48,.293,.356,.448,.804,142,4,6,7,2,1,1
Rob Segedin,23,48,182,165,16,31,6,0,3,13,0,0,13,33,.188,.253,.279,.532,46,3,2,0,2,0,1
Damon Sublett*,26,22,84,70,12,15,4,0,1,9,3,0,13,20,.214,.333,.314,.648,22,2,0,0,1,0,0
Jose Toussen,22,2,3,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,2,0,0,0,0,0,0
