Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
D.J. Artis*,21,20,78,68,10,16,2,1,2,9,6,2,8,14,.235,.321,.382,.703,26,0,1,0,1,0,0,2018,Short-Season A,CHC
Cam Balego,23,5,18,15,2,4,2,0,0,0,1,2,2,1,.267,.389,.400,.789,6,0,1,0,0,0,0,2018,Short-Season A,CHC
Clayton Daniel,23,7,32,26,3,7,1,0,0,2,1,1,5,1,.269,.387,.308,.695,8,0,0,1,0,0,0,2018,Short-Season A,CHC
Luis Diaz,19,44,167,151,16,32,8,1,0,17,5,3,14,68,.212,.277,.278,.555,42,0,0,1,1,0,0,2018,Short-Season A,CHC
Tyler Durna*,21,24,91,81,10,21,3,2,1,8,0,0,9,17,.259,.333,.383,.716,31,0,0,1,0,0,0,2018,Short-Season A,CHC
Grant Fennell,22,41,173,160,17,45,11,1,4,21,3,3,12,36,.281,.335,.438,.773,70,4,1,0,0,0,0,2018,Short-Season A,CHC
Eric Gonzalez,21,14,50,45,4,8,3,0,1,4,0,0,4,15,.178,.240,.311,.551,14,1,0,0,1,0,0,2018,Short-Season A,CHC
Alexander Guerra,21,1,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,0,2018,Short-Season A,CHC
Nico Hoerner,21,7,28,22,6,7,0,1,1,2,4,1,5,3,.318,.464,.545,1.010,12,0,1,0,0,0,1,2018,Short-Season A,CHC
Levi Jordan,22,39,141,129,20,33,4,1,1,9,6,5,9,30,.256,.305,.326,.631,42,4,1,0,2,0,0,2018,Short-Season A,CHC
Benny Kaleiwahea,22,19,52,45,3,10,1,0,1,6,0,0,5,18,.222,.327,.311,.638,14,0,2,0,0,0,0,2018,Short-Season A,CHC
Fernando Kelli,19,71,264,237,29,56,5,0,3,16,28,13,19,73,.236,.308,.295,.603,70,0,6,1,1,0,0,2018,Short-Season A,CHC
Caleb Knight,22,17,60,44,6,7,1,0,1,3,1,0,11,9,.159,.367,.250,.617,11,3,4,0,1,0,0,2018,Short-Season A,CHC
Kwang-Min Kwon*,20,21,71,63,8,12,1,0,0,1,6,1,7,15,.190,.282,.206,.488,13,0,1,0,0,1,0,2018,Short-Season A,CHC
Rafael Mejia,20,7,26,24,2,7,2,1,0,2,0,1,2,6,.292,.346,.458,.804,11,0,0,0,0,0,0,2018,Short-Season A,CHC
Christopher Morel,19,25,93,91,7,15,2,0,1,8,0,1,0,29,.165,.172,.220,.392,20,2,1,0,1,0,0,2018,Short-Season A,CHC
Yonathan Perlaza#,19,2,9,9,0,1,0,0,0,0,0,0,0,2,.111,.111,.111,.222,1,0,0,0,0,0,0,2018,Short-Season A,CHC
Gustavo Polanco,21,41,149,144,11,32,5,1,3,14,0,0,3,31,.222,.242,.333,.575,48,6,1,0,1,0,0,2018,Short-Season A,CHC
Ruben Reyes*,22,3,6,6,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2018,Short-Season A,CHC
Luke Reynolds*,23,36,141,121,16,35,11,1,1,16,0,0,18,33,.289,.383,.421,.804,51,1,1,0,1,1,0,2018,Short-Season A,CHC
Ramsey Romano,23,7,25,24,1,3,1,0,0,0,0,0,1,5,.125,.160,.167,.327,4,2,0,0,0,0,0,2018,Short-Season A,CHC
Jonathan Sierra*,19,68,268,243,28,62,15,1,3,29,10,4,22,60,.255,.318,.362,.680,88,4,1,1,1,0,0,2018,Short-Season A,CHC
Jake Slaughter,21,41,157,146,7,34,13,1,1,12,1,1,7,37,.233,.287,.356,.643,52,2,4,0,0,0,0,2018,Short-Season A,CHC
Jonathan Soto*,19,18,63,58,2,8,3,0,0,5,1,1,4,14,.138,.190,.190,.380,11,0,0,0,1,0,0,2018,Short-Season A,CHC
Luis Vazquez,18,59,218,197,22,38,10,0,3,19,11,4,14,48,.193,.253,.289,.543,57,2,3,1,3,0,0,2018,Short-Season A,CHC
Nelson Velazquez,19,72,293,264,35,66,18,2,11,33,12,4,23,81,.250,.322,.458,.780,121,4,5,1,0,2,0,2018,Short-Season A,CHC
Andy Weber*,20,23,92,79,13,23,3,0,0,7,1,3,9,19,.291,.363,.329,.692,26,2,1,1,2,0,0,2018,Short-Season A,CHC
